target,window_index,unit,true_rul,pred_rul,true_fault,fault_probability,sensor,sensor_rank,abs_input_gradient,subsystem,likely_fault_mode,maintenance_action
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s12,1,0.08310506492853165,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s2,2,0.07520242780447006,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s11,3,0.06771289557218552,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s7,4,0.046286992728710175,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s4,5,0.031431544572114944,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s15,6,0.030849745497107506,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s21,7,0.0280593354254961,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s13,8,0.023910168558359146,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s20,9,0.020792581140995026,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s8,10,0.016753841191530228,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s3,11,0.015603393316268921,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s17,12,0.013421044684946537,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s9,13,0.013004360720515251,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
fault,8248,81,11.0,14.587285041809082,1.0,0.96195387840271,s14,14,0.005841141566634178,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s9,1,0.05830058827996254,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s14,2,0.04343448206782341,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s2,3,0.03524867445230484,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s11,4,0.02726774662733078,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s12,5,0.023481648415327072,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s7,6,0.02159375324845314,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s4,7,0.018137283623218536,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s21,8,0.01577962003648281,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s15,9,0.014470496214926243,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s20,10,0.008949203416705132,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s3,11,0.008341135457158089,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s17,12,0.007658022455871105,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s8,13,0.006618064362555742,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,6800,66,14.0,18.520143508911133,1.0,0.9614156484603882,s13,14,0.0038117538206279278,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s9,1,0.08830191195011139,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s14,2,0.06863626092672348,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s2,3,0.015864277258515358,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s8,4,0.013691315427422523,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s11,5,0.012674232944846153,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s15,6,0.010678599588572979,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s4,7,0.009881793521344662,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s12,8,0.008376335725188255,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s17,9,0.006831122096627951,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s21,10,0.006770784500986338,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s13,11,0.0061091105453670025,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s3,12,0.0060114627704024315,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s20,13,0.005511312745511532,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,10195,100,20.0,20.281898498535156,1.0,0.9611672163009644,s7,14,0.004320986568927765,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s12,1,0.06805410236120224,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s11,2,0.0608135424554348,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s2,3,0.05985386669635773,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s21,4,0.044910285621881485,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s7,5,0.03739107400178909,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s4,6,0.03594808652997017,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s15,7,0.028128711506724358,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s9,8,0.026470577344298363,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s20,9,0.01919230818748474,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s8,10,0.018056660890579224,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s13,11,0.01693129353225231,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s3,12,0.015726681798696518,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s14,13,0.015632566064596176,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,2966,31,12.0,15.30700397491455,1.0,0.9609894752502441,s17,14,0.01323776040226221,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s12,1,0.05352035537362099,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s2,2,0.04003674536943436,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s13,3,0.039895523339509964,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s11,4,0.03814004361629486,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s7,5,0.023759959265589714,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s8,6,0.019906017929315567,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s14,7,0.019388465210795403,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s15,8,0.012594311498105526,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s4,9,0.012370453216135502,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s21,10,0.011333493515849113,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s20,11,0.010989567264914513,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s17,12,0.007723471615463495,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,5581,56,15.0,12.779342651367188,1.0,0.9603613018989563,s9,13,0.007269936613738537,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
